time,node,node_capacity,used_resources
800,pop115,0,0
800,pop116,50,28.0
800,pop117,50,8.0
800,pop118,0,0
800,pop119,10,8.0
800,pop120,0,0
800,pop121,0,0
800,pop122,50,0.0
800,pop123,0,0
800,pop124,0,0
800,pop125,0,0
800,pop126,10,2.0
800,pop127,10,0.0
800,pop128,50,29.0
800,pop129,0,0
800,pop130,0,0
800,pop131,10,10.0
800,pop132,0,0
800,pop133,10,7.0
800,pop134,10,0
800,pop135,10,10.0
800,pop136,0,0
800,pop137,10,0.0
800,pop138,0,0
800,pop139,50,22.0
800,pop140,0,0
800,pop141,10,2.0
800,pop142,10,3.0
800,pop143,0,0
800,pop144,10,10.0
800,pop145,0,0
800,pop146,0,0
800,pop147,0,0
800,pop148,10,6.0
900,pop0,10,2.0
900,pop1,0,0
900,pop2,10,6.0
900,pop3,0,0
900,pop4,50,20.0
900,pop5,0,0
900,pop6,50,2.0
900,pop7,0,0
900,pop8,10,0.0
900,pop9,0,0
900,pop10,0,0
900,pop11,10,4.0
900,pop12,10,0
900,pop13,10,0
900,pop14,50,12.0
900,pop15,0,0
900,pop16,0,0
900,pop17,50,24.0
900,pop18,0,0
900,pop19,0,0
900,pop20,10,7.0
900,pop21,10,1.0
900,pop22,10,5.0
900,pop23,0,0
900,pop24,50,11.0
900,pop25,0,0
900,pop26,10,10.0
900,pop27,0,0
900,pop28,0,0
900,pop29,0,0
900,pop30,10,7.0
900,pop31,0,0
900,pop32,10,1.0
900,pop33,0,0
900,pop34,0,0
900,pop35,10,5.0
900,pop36,0,0
900,pop37,10,5.0
900,pop38,0,0
900,pop39,0,0
900,pop40,0,0
900,pop41,10,10.0
900,pop42,0,0
900,pop43,0,0
900,pop44,0,0
900,pop45,10,6.0
900,pop46,50,0.0
900,pop47,10,2.0
900,pop48,0,0
900,pop49,0,0
900,pop50,10,9.0
900,pop51,0,0
900,pop52,0,0
900,pop53,10,0.0
900,pop54,10,3.0
900,pop55,0,0
900,pop56,10,0.0
900,pop57,0,0
900,pop58,0,0
900,pop59,0,0
900,pop60,0,0
900,pop61,10,4.0
900,pop62,0,0
900,pop63,0,0
900,pop64,10,3.0
900,pop65,10,0.0
900,pop66,0,0
900,pop67,10,2.0
900,pop68,10,0
900,pop69,10,0
900,pop70,0,0
900,pop71,10,0.0
900,pop72,0,0
900,pop73,0,0
900,pop74,0,0
900,pop75,50,5.0
900,pop76,0,0
900,pop77,0,0
900,pop78,0,0
900,pop79,0,0
900,pop80,50,0.0
900,pop81,50,18.0
900,pop82,10,4.0
900,pop83,50,0.0
900,pop84,50,4.0
900,pop85,10,5.0
900,pop86,0,0
900,pop87,0,0
900,pop88,0,0
900,pop89,0,0
900,pop90,0,0
900,pop91,10,4.0
900,pop92,0,0
900,pop93,50,0.0
900,pop94,0,0
900,pop95,10,0.0
900,pop96,0,0
900,pop97,10,0.0
900,pop98,0,0
900,pop99,0,0
900,pop100,50,8.0
900,pop101,0,0
900,pop102,0,0
900,pop103,10,4.0
900,pop104,0,0
900,pop105,10,8.0
900,pop106,0,0
900,pop107,0,0
900,pop108,0,0
900,pop109,0,0
900,pop110,0,0
900,pop111,0,0
900,pop112,0,0
900,pop113,10,0.0
900,pop114,10,4.0
900,pop115,0,0
900,pop116,50,32.0
900,pop117,50,40.0
900,pop118,0,0
900,pop119,10,8.0
900,pop120,0,0
900,pop121,0,0
900,pop122,50,0.0
900,pop123,0,0
900,pop124,0,0
900,pop125,0,0
900,pop126,10,4.0
900,pop127,10,4.0
900,pop128,50,14.0
900,pop129,0,0
900,pop130,0,0
900,pop131,10,10.0
900,pop132,0,0
900,pop133,10,0.0
900,pop134,10,0
900,pop135,10,8.0
900,pop136,0,0
900,pop137,10,0.0
900,pop138,0,0
900,pop139,50,48.0
900,pop140,0,0
900,pop141,10,8.0
900,pop142,10,10.0
900,pop143,0,0
900,pop144,10,8.0
900,pop145,0,0
900,pop146,0,0
900,pop147,0,0
900,pop148,10,0.0
1000.0,pop0,10,10.0
1000.0,pop1,0,0
1000.0,pop2,10,5.0
1000.0,pop3,0,0
1000.0,pop4,50,17.0
1000.0,pop5,0,0
1000.0,pop6,50,8.0
1000.0,pop7,0,0
1000.0,pop8,10,4.0
1000.0,pop9,0,0
1000.0,pop10,0,0
1000.0,pop11,10,0.0
1000.0,pop12,10,0
1000.0,pop13,10,0
1000.0,pop14,50,9.0
1000.0,pop15,0,0
1000.0,pop16,0,0
1000.0,pop17,50,4.0
1000.0,pop18,0,0
1000.0,pop19,0,0
1000.0,pop20,10,9.0
1000.0,pop21,10,8.0
1000.0,pop22,10,2.0
1000.0,pop23,0,0
1000.0,pop24,50,14.0
1000.0,pop25,0,0
1000.0,pop26,10,4.0
1000.0,pop27,0,0
1000.0,pop28,0,0
1000.0,pop29,0,0
1000.0,pop30,10,6.0
1000.0,pop31,0,0
1000.0,pop32,10,6.0
1000.0,pop33,0,0
1000.0,pop34,0,0
1000.0,pop35,10,10.0
1000.0,pop36,0,0
1000.0,pop37,10,9.0
1000.0,pop38,0,0
1000.0,pop39,0,0
1000.0,pop40,0,0
1000.0,pop41,10,8.0
1000.0,pop42,0,0
1000.0,pop43,0,0
1000.0,pop44,0,0
1000.0,pop45,10,9.0
1000.0,pop46,50,0.0
1000.0,pop47,10,10.0
1000.0,pop48,0,0
1000.0,pop49,0,0
1000.0,pop50,10,4.0
1000.0,pop51,0,0
1000.0,pop52,0,0
1000.0,pop53,10,0.0
1000.0,pop54,10,4.0
1000.0,pop55,0,0
1000.0,pop56,10,0.0
1000.0,pop57,0,0
1000.0,pop58,0,0
1000.0,pop59,0,0
1000.0,pop60,0,0
1000.0,pop61,10,7.0
1000.0,pop62,0,0
1000.0,pop63,0,0
1000.0,pop64,10,6.0
1000.0,pop65,10,0.0
1000.0,pop66,0,0
1000.0,pop67,10,9.0
1000.0,pop68,10,0
1000.0,pop69,10,0
1000.0,pop70,0,0
1000.0,pop71,10,0.0
1000.0,pop72,0,0
1000.0,pop73,0,0
1000.0,pop74,0,0
1000.0,pop75,50,0.0
1000.0,pop76,0,0
1000.0,pop77,0,0
1000.0,pop78,0,0
1000.0,pop79,0,0
1000.0,pop80,50,0.0
1000.0,pop81,50,21.0
1000.0,pop82,10,2.0
1000.0,pop83,50,0.0
1000.0,pop84,50,0.0
1000.0,pop85,10,10.0
1000.0,pop86,0,0
1000.0,pop87,0,0
1000.0,pop88,0,0
1000.0,pop89,0,0
1000.0,pop90,0,0
1000.0,pop91,10,0.0
1000.0,pop92,0,0
1000.0,pop93,50,0.0
1000.0,pop94,0,0
1000.0,pop95,10,0.0
1000.0,pop96,0,0
1000.0,pop97,10,6.0
1000.0,pop98,0,0
1000.0,pop99,0,0
1000.0,pop100,50,0.0
1000.0,pop101,0,0
1000.0,pop102,0,0
1000.0,pop103,10,10.0
1000.0,pop104,0,0
1000.0,pop105,10,5.0
1000.0,pop106,0,0
1000.0,pop107,0,0
1000.0,pop108,0,0
1000.0,pop109,0,0
1000.0,pop110,0,0
1000.0,pop111,0,0
1000.0,pop112,0,0
1000.0,pop113,10,0.0
1000.0,pop114,10,3.0
1000.0,pop115,0,0
1000.0,pop116,50,6.0
1000.0,pop117,50,9.0
1000.0,pop118,0,0
1000.0,pop119,10,9.0
1000.0,pop120,0,0
1000.0,pop121,0,0
1000.0,pop122,50,0.0
1000.0,pop123,0,0
1000.0,pop124,0,0
1000.0,pop125,0,0
1000.0,pop126,10,0.0
1000.0,pop127,10,10.0
1000.0,pop128,50,47.0
1000.0,pop129,0,0
1000.0,pop130,0,0
1000.0,pop131,10,5.0
1000.0,pop132,0,0
1000.0,pop133,10,4.0
1000.0,pop134,10,0
1000.0,pop135,10,5.0
1000.0,pop136,0,0
1000.0,pop137,10,0.0
1000.0,pop138,0,0
1000.0,pop139,50,16.0
1000.0,pop140,0,0
1000.0,pop141,10,4.0
1000.0,pop142,10,5.0
1000.0,pop143,0,0
1000.0,pop144,10,10.0
1000.0,pop145,0,0
1000.0,pop146,0,0
1000.0,pop147,0,0
1000.0,pop148,10,6.0
